review_body,class
"Buena funda.Es ajustable,la calidad parece buena y lleva soportando unos días lluvia y granizo en lo que no acabo el garaje. Me parecía algo cara al momento de comprarla pero por reseñas decidí comprar esta y por el momento muy bien.",1
"Buena gorra, talla correcta, y de buena calidad. Muy buen producto y entregado en los plazos indicados en la pagina",1
"Buena intensidad, luz blanca, de momento contento con el cambio nada que envidiar a otras marcas",1
"Buena la descripción, el artículo correcto, el precio inmejorable y la espera corta. Por lo tanto, todo muy bien. Gracias.",1
Buena lampara da muy buena luz y duran bastante.,1
"Buena luz.no tan larga como un xenon,pero se ve bien.puede depender tambie. De la optica de cada vehiculo el que se vea mas a la larga o no.",1
Buena marca y tienes silla o hamaca para rato,1
"Buena mochila, la calidad es buena, tiene muchos compartimentos y resulta muy versátil. La gran pega es que es muy pesada, es por esta razón por la q estoy mirando otra ya q tengo que plegar el carro y cargarla a menudo para subir a casa",1
"Buena noche y disculpa el inconveniente. El pedido ya apareció, fue una vecina que recibió, pero sin autorización mía. Lo siento una vez más trastorno. La situación está resuelta, no hay que hacer nada está bien. Gracias por la llamada y por la pronta respuesta. Helder Abreu",1
"Buena po el precio, pero un poco grande y dificil de coger para el bebe, sin embargo es muy buen producto",1
"Buena presentación, en caja dura y clasificados.",1
"Buena protección, a la espera de ver cómo se comporta con el cuero y las altas temperaturas.",1
Buena relación calidad precio 👍,1
"Buena relación calidad precio, algodón con esquinas engomadas, la única pega, encogen un poco al lavarlas. Llegaron eso sí muy rápido, y si las quieres, como yo, xa una cuna d viaje xa q no esté sobre el plástico del colchón están muy bien.",1
"Buena relación calidad precio, pero no lo recomiendo como tirantes para pantalón de moto (las presillas que ajustan el tamaño de los tirantes no aguanta el peso y se desajusta). Para prendas sin tanto peso son una buena opción.",1
"Buena relación calidad precio, servicio dentro del rango establecido, recomendable",1
Buena relación calidad precio. Es tal como aparece en las imágenes.,1
Buena relación calidad precio. Muy cómodo y suave. Mi hija ha quedado encantada.,1
Buena relación calidad- precio.Muy suave y calentito. Mi hija está encantada. Volvería a comprarlo sin duda. La cremallera en el trasero es muy buena idea.,1
Buena relación calidad-precio,1
"Buena relación calidad-precio, es muy calentito, su tacto es muy suave y además queda muy bien puesto. Cumple totalmente con mis expectativas.",1
"Buena relación calidad-precio. Bien reforzados y aireados gracias a los orificios bien situados. Y lo puedo afirmar con rotundidad ya que vivo en el lugar más caluroso de España, Córdoba.",1
"Buena silla, pero no es tan amplia como dicen, mi hijo con 16 meses le queda pequeña comparada con otras sillas, para él no es cómoda para dormir cuando salimos de paseo, el modo de inclinar el respaldo muy incómodo pues si el niño está dormido es toda una odisea incorporarlo por el peso del niño,",0
Buena terminación. Perfecto para sustituir tapones BMW con medidor de presion,1
Buenas cremalleras facil cierre aun con guantes buen espacio el movil si es un poco grande no cabe en su sitio y mala impermeabilidad. Buen agarre a la cintura como al cinturon y pierna,1
Buenas me gustaria saber cuantos rms tiene,1
"Buenas no se si hago algo mal, pero lo e conectado el enchufe y le doy al boton de encendido y solo parpadea una luz roja pero no se enciende, alguien puede ayudarme?",0
"Buenas protecciones para esquinas, mejores q las del chino. Plazo entrega antes de la fecha prevista.",1
"Buenas tardes, he recibido el paquete y se encontraba abierto. El envoltorio esta en malas condiciones.",0
"Buenas tengo una Ghd pero cogi esta plancha por tener algo distinto con vapor para ver sus resultados, solo funciono el vapor el primer dia nada mas y la cantidad que hecha es muy poco, luego engancha el pelo cosa que odio! la he tenido que devovler",0
Bueno en relación calidad precio,1
Bueno la tela es muy fina tiene poco relleno y al final no me encajo muy bien,1
Bueno no está mal para el precio la verdad ahora toca instalar y a ver qué duran,1
Bueno no lo e probado espero funcione,0
Bueno para los que pidais el rosa-rojo que lo sepáis ya que es rosa chicle.. vaya desilusión cuando ha llegado ya que me encanta el color y no tiene nada que ver cuándo llega a casa... La calidad muy buena y resistente pero el color.........,0
Bueno pero Adhesión muy floja y necesita pegamento Especial.,1
Bueno pero mal material,1
"Bueno, ni mal ni bien, no he notado ningún aumento de crecimiento ....le doy 2 estrellas porque, si q parece q me encrespa menos el pelo.",0
Bueno. Saca bastante y de forma rápida y comoda. . . . . . . . . . . .,1
"Buenos calcetines de uso diario a un precio moderado, ademas, al contrario de lo que pueda parecer en la foto, las parejas vienen emparejadas del mismo color para los dos pies y no tienes que ir como un tonto de baba por la calle",1
Buenos calidad precio.corresponde con el anuncio .,1
"Buenos colores, y también muy cómodos, si acaso un poco más pequeños que lo que esperas de una talla M.",1
"Buenos pañuelos para niños con dibujos alegres, tal y como los recordaba de mi infancia, y que no habia vuelto a ver.",1
"Buenísima relación calidad precio... Y encima con juguete, no se que le gusta más al animal, si la cama o el juguetito... Jeje.... Muy mullida y cómoda... Suave....",1
"Buscaba algo barato y que tuviese una calidad aceptable y lo he conseguido. Me parece un carrito súper elegante, sencillo y fácil de manejar! Aunque las ruedas son de plástico duro es muy suave y se maneja con gran soltura. Viene con un plástico para la lluvia, la capota cubre bastante y es grande trae un cuadro respiradero y por donde poder ver a mi bebé. El tamaño está muy bien mi hijo tiene dos años y queda perfecto en el. Lo que más me gusta es que es bastante alto El Niño queda arriba y va contento. Se reclina en varias posiciones hasta queda muy plano para que El Niño duerma cómodamente, trae una barra de protección y los anclajes del cinturón fácil de abrir y cerrar. Encantada con este carrito el color es un verde aguamarina color bastante brillante muy bonito. Contento con esta compra. Es fácil de ensamblar viene casi todo armado y las instrucciones están en inglés.",1
"Buscaba los sonidos y los tiene, quizas un poco bajo el volumen pero mi nieto esta feliz con su juguete",1
Buscaba una tardis para llevar y esta camiseta cumple perfectamente su función. La serigrafía es de calidad también (se nota que es producto oficial de la BBC),1
Básicamente lo q buscaba. De alargada esta bien,1
COMPRAR ES FACIL Y LA PAGINA Y AMAZON MUY BIEN HASTA QUE TE LO MANDAN QUE NUNCA LLEGA A TIEMPO,0
Cada uno de un tamaño no me están son muy pequeños,0
"Cada vez compro mas productos en amazon, y la mayoría de las veces me guió por los votos positivos, así que e decidido ir valorando todos los productos que e comprado: Me a gustado mucho el juego, me a parecido completo, los llevo siempre en el coche para un pequeño apuro. (Los volvería a comprar)",1
Cadenas de lona para salir del paso en caso de encontrarse con nevadas esporádicas en la carretera. Muy fáciles de montar. No sé si son adecuadas para uso habitual.,1
"Caja mojada, producto de muy mala calidad, faltan tornillos, el producto una vez colocado es muy endeble se mueve peor que un flan de gelatina. Le doy 0 de valoración",0
Calcetines cómodos y calidad regular. Al tercer lavabo ya salen pelotillas,0
Calcetines muy divertidos!ideal para regalo,1
"Calcetines muy normalitos, no son para tirar cohetes",1
Calcetines súper cómodos,1
"Calentitos , pero las costuras del trasero son horribles",0
Calidad - precio perfecto,1
Calidad Pésima. Mas bien pierde señal.,0
Calidad adecuada al precio,0
Calidad baja y más pequeños de lo esperado.,0
"Calidad buena pero precio muy caro para dos baberos que me llegaron,el diseño es bonito pero no merece la pena . No lo recomiendo",0
"Calidad en general un poco mala, pero tienen buena luminosidad, no se lo que aguantaran en el tiempo.",1
"Calidad justa pero no sé puede pedir más por el precio, funciona muy bien y me solucionó el tener antena por culpa de un acto de vandalismo en mi coche",1
Calidad mas o menos buena aunque tras pasar 2 meses el color de ser rojo paso a ser blanco-amarillo.,0
Calidad media alta para ser de plastico. Me llego antes de lo esperado un 10 para el transporte y el envio por parte del vendedor.,1
"Calidad muy buena, y hacen su función.",1
Calidad muy justa o floja,0
Calidad muy justita. No estoy muy contenta con la compra pero trae muchas cositas y hace el apaño. Eso sí no esperes que te duren mucho,0
"Calidad muy mediocre, se nota que es sintético y del malo",0
"Calidad para vw golf VI Diesel, envío rápido y producto de la calidad q se esperaba.",1
"Calidad parece buena.Color y brillo muy bonitos. Pero los imanes no van, lo cual le quita gran parte de la gracia.",1
"Calidad peor que la que pensaba por las opiniones, lo he devuelto",0
Calidad precio aceptable,1
Calidad precio buena. Resistentes y relativamente fáciles de instalar,1
Calidad precio excelente me ha gustado mucho para la mini cuna de la marca chicco me gusta queda justo para su tamaño.,1
Calidad precio muy bien,1
"Calidad precio muy bueno, es buena trona.",1
Calidad previo. Buen tejido y acabado,1
"Calidad regular, parece q el envase es frágil, el precio es muy barato y obtienes un cacao de los chinos",0
Calidad suficiente para el precio,1
"Calidad y precio fantásticos, pero al no tener información correcta de la talla es un problema",1
"Calidad y precio inmejorable. Pesa poco, los asas perfectos, viene con una tapa.",1
Calidad y precio nonse puede pedir mas. . . . . . . .. . .. . . . . . . . . . .,1
Calidad-precio estupenda. Un pelin grande y fino pero es lo que esperas por ese precio ya que cualquier gorro de algodón o bambú suele salir por 30€ fácil,1
Calidad/ precio aceptables,1
Calienta muy poco. No es útil,0
Calzo un 40 y me quedan un poco pequeños.,1
"Camisa muy bonita, tal y como sale en la foto, tejido muy agradable, es una camisa recta, no es muy pegada, un pelin larga, fue un regalo y quedo muy contento",1
"Camiseta de calidad. El tallaje viene pequeño, yo tengo una S y pedí una M. Y queda bien. La mandaron gris no blanca",1
Camiseta muy chula y queda como esperaba. Buena calidad.,1
"Caro para el tipo de producto que es...la cinta adhesiva INSUFICIENTE, más vale que antes de empezar tengas a mano otra y uses esa, ya que no llega ni para la mitad. No volvería a comprarlo. Hay opciones más económicas en páginas Chinas. Compré este pensando que era de más calidad A su favor, que una vez puesto queda bien.",1
Caros pero no son de mala calidad,1
"Carísimas para la calidad que tienen , me esperaba más de este kit de brochas. No las recomiendo , no me gustan y no las utilizo ( bueno la esponja es lo que más utilizo ) y me he tenido que comprar otras, el kit de 8 brochas de anjou, mucho más barato y de una calidad excelente.",0
Casco barato de calidad,1
Casi 2 años usado a diario y como nuevo,1
"Cd de instalación defectuoso, con lo cual imposible instalar el software, rogaria envien uno nuevo lo antes posible o contacten conmigo.",0
"Cero estabilidad,es como una tela y no vale para nada.Dinero tirado",0
"Cinturón bonito pero la hebilla no me ha servido para nada por lo que el cinturón no lo he podido usar. Tras intentar colocar otras hebillas y no poder usar, lo tengo de decoración hasta que lo lleve algún sitio.",0
